run_accession	study_accession	study_title	experiment_accession	experiment_title	experiment_desc	organism_taxid	organism_name	library_name	library_strategy	library_source	library_selection	library_layout	sample_accession	sample_title	biosample	bioproject	instrument	instrument_model	instrument_model_desc	total_spots	total_size	run_total_spots	run_total_bases	run_alias	public_filename	public_size	public_date	public_md5	public_version	public_semantic_name	public_supertype	public_sratoolkit	aws_url	aws_free_egress	aws_access_type	public_url	ncbi_url	ncbi_free_egress	ncbi_access_type	gcp_url	gcp_free_egress	gcp_access_type	experiment_alias	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	altitude	temp	tree_height	plantation	replicate	biosamplemodel	ena_fastq_http	ena_fastq_http_1	ena_fastq_http_2	ena_fastq_ftp	ena_fastq_ftp_1	ena_fastq_ftp_2
SRR10614144	SRP235361	Theobroma cacao leaf metagenome	SRX7293262	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree22	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree22	1297858	leaf metagenome	Bac_T22	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786626	-	SAMN13519326	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	105891	41893140	105891	63496894	Bac_T22_R1.fastq.gz	SRR10614144.sralite	16135746	2020-06-24 01:50:54	c35cf8de06ac4afa1146364d16b3cef2	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614144/SRR10614144.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614144.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614144.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614144/SRR10614144.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6077 N 11.4511 E	146m	27.03	10.3m	Talba	Talba_rep6	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/044/SRR10614144/SRR10614144_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/044/SRR10614144/SRR10614144_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/044/SRR10614144/SRR10614144_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/044/SRR10614144/SRR10614144_2.fastq.gz
SRR10614145	SRP235361	Theobroma cacao leaf metagenome	SRX7293261	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree21	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree21	1297858	leaf metagenome	Bac_T21	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786625	-	SAMN13519325	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	94915	38143419	94915	56923916	Bac_T21_R1.fastq.gz	SRR10614145.sralite	14480726	2020-06-22 12:10:29	2e9d6e36859133ea0a2c53e775908623	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-5/SRR10614145/SRR10614145.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614145.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614145.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614145/SRR10614145.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6077 N 11.4511 E	146m	27.03	9.2m	Talba	Talba_rep5	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/045/SRR10614145/SRR10614145_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/045/SRR10614145/SRR10614145_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/045/SRR10614145/SRR10614145_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/045/SRR10614145/SRR10614145_2.fastq.gz
SRR10614146	SRP235361	Theobroma cacao leaf metagenome	SRX7293260	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree03	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree03	1297858	leaf metagenome	Bac_T3	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786624	-	SAMN13519307	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	59005	23777645	59005	35339298	Bac_T3_R1.fastq.gz	SRR10614146.sralite	9021972	2020-06-24 01:51:06	12b74ae7ac0b24892b06846d8144f55d	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614146/SRR10614146.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614146.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614146.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614146/SRR10614146.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9357 N 10.9946 E	374m	23.19	5.8m	Pan-Makak	Boumnyebel_rep3	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/046/SRR10614146/SRR10614146_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/046/SRR10614146/SRR10614146_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/046/SRR10614146/SRR10614146_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/046/SRR10614146/SRR10614146_2.fastq.gz
SRR10614147	SRP235361	Theobroma cacao leaf metagenome	SRX7293259	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree20	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree20	1297858	leaf metagenome	Bac_T20	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786623	-	SAMN13519324	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	134924	53297401	134924	80949291	Bac_T20_R1.fastq.gz	SRR10614147.sralite	20546285	2020-06-20 10:58:07	d5d9d228f412a05511aa86576d02900a	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614147/SRR10614147.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614147.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614147.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614147/SRR10614147.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6099 N 11.4973 E	145m	27.23	9.9m	Talba	Talba_rep4	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/047/SRR10614147/SRR10614147_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/047/SRR10614147/SRR10614147_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/047/SRR10614147/SRR10614147_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/047/SRR10614147/SRR10614147_2.fastq.gz
SRR10614148	SRP235361	Theobroma cacao leaf metagenome	SRX7293258	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree19	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree19	1297858	leaf metagenome	Bac_T19	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786622	-	SAMN13519323	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	107706	42528407	107706	64639822	Bac_T19_R1.fastq.gz	SRR10614148.sralite	16420617	2020-06-24 01:50:58	6116c0db8e7f9496977d94d0c08f5785	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614148/SRR10614148.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614148.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614148.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614148/SRR10614148.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6099 N 11.4973 E	145m	27.23	8.5m	Talba	Talba_rep3	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/048/SRR10614148/SRR10614148_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/048/SRR10614148/SRR10614148_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/048/SRR10614148/SRR10614148_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/048/SRR10614148/SRR10614148_2.fastq.gz
SRR10614149	SRP235361	Theobroma cacao leaf metagenome	SRX7293257	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree18	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree18	1297858	leaf metagenome	Bac_T18	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786621	-	SAMN13519322	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	62820	24988469	62820	37577645	Bac_T18_R1.fastq.gz	SRR10614149.sralite	9587781	2020-06-24 01:51:03	c8ec32a92a665bd66073275003f9c5ba	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614149/SRR10614149.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614149.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614149.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614149/SRR10614149.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6099 N 11.4973 E	145m	27.23	9.5m	Talba	Talba_rep2	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/049/SRR10614149/SRR10614149_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/049/SRR10614149/SRR10614149_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/049/SRR10614149/SRR10614149_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/049/SRR10614149/SRR10614149_2.fastq.gz
SRR10614150	SRP235361	Theobroma cacao leaf metagenome	SRX7293256	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree17	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree17	1297858	leaf metagenome	Bac_T17	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786620	-	SAMN13519321	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	31991	12804959	31991	19172562	Bac_T17_R1.fastq.gz	SRR10614150.sralite	4931068	2020-06-24 01:50:52	de87c8616a321d32efdd1538fb8232a8	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-8/SRR10614150/SRR10614150.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614150.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614150.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614150/SRR10614150.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Talba	Theobroma cacao	4.6099 N 11.4973 E	145m	27.23	7.6m	Talba	Talba_rep1	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/050/SRR10614150/SRR10614150_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/050/SRR10614150/SRR10614150_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/050/SRR10614150/SRR10614150_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/050/SRR10614150/SRR10614150_2.fastq.gz
SRR10614151	SRP235361	Theobroma cacao leaf metagenome	SRX7293255	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree16	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree16	1297858	leaf metagenome	Bac_T16	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786619	-	SAMN13519320	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	50514	19968050	50514	30252321	Bac_T16_R1.fastq.gz	SRR10614151.sralite	7739503	2020-06-19 19:48:40	f3c60b74bfdfbbee229512d11952c7c0	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614151/SRR10614151.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614151.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614151.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614151/SRR10614151.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9266 N 10.973 E	587m	26.41	6.3m	Simanya	Boumnyebel_rep16	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/051/SRR10614151/SRR10614151_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/051/SRR10614151/SRR10614151_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/051/SRR10614151/SRR10614151_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/051/SRR10614151/SRR10614151_2.fastq.gz
SRR10614152	SRP235361	Theobroma cacao leaf metagenome	SRX7293254	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree15	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree15	1297858	leaf metagenome	Bac_T15	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786618	-	SAMN13519319	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	72960	28996833	72960	43702877	Bac_T15_R1.fastq.gz	SRR10614152.sralite	11142470	2020-06-20 10:58:01	9facf90064bf0684821a3871b202dd7a	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614152/SRR10614152.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614152.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614152.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614152/SRR10614152.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9266 N 10.973 E	587m	26.41	5.9m	Simanya	Boumnyebel_rep15	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/052/SRR10614152/SRR10614152_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/052/SRR10614152/SRR10614152_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/052/SRR10614152/SRR10614152_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/052/SRR10614152/SRR10614152_2.fastq.gz
SRR10614153	SRP235361	Theobroma cacao leaf metagenome	SRX7293253	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree14	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree14	1297858	leaf metagenome	Bac_T14	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786617	-	SAMN13519318	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	70293	27797146	70293	42128978	Bac_T14_R1.fastq.gz	SRR10614153.sralite	10745500	2020-06-19 19:48:46	1954f029a0c41223e101734e2017d919	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614153/SRR10614153.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614153.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614153.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614153/SRR10614153.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9266 N 10.973 E	587m	26.41	7.5m	Simanya	Boumnyebel_rep14	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/053/SRR10614153/SRR10614153_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/053/SRR10614153/SRR10614153_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/053/SRR10614153/SRR10614153_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/053/SRR10614153/SRR10614153_2.fastq.gz
SRR10614154	SRP235361	Theobroma cacao leaf metagenome	SRX7293252	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree64	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree64	1297858	leaf metagenome	Fun_T64	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786616	-	SAMN13519368	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	7390	2519456	7390	3686266	Fun_T64_R1.fastq.gz	SRR10614154.sralite	1027193	2020-06-20 10:58:04	393f4dde8f096d2e1f43504c3db858c9	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614154/SRR10614154.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614154.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614154.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614154/SRR10614154.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.153 N 11.3837 E	605m	25.73	9.8m	Nkolobang	Obala_rep16	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/054/SRR10614154/SRR10614154_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/054/SRR10614154/SRR10614154_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/054/SRR10614154/SRR10614154_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/054/SRR10614154/SRR10614154_2.fastq.gz
SRR10614155	SRP235361	Theobroma cacao leaf metagenome	SRX7293251	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree63	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree63	1297858	leaf metagenome	Fun_T63	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786615	-	SAMN13519367	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	49660	12048942	49660	18960816	Fun_T63_R1.fastq.gz	SRR10614155.sralite	4888910	2020-06-20 10:58:11	30fa1a2fe985cf454a3939f104e6bc8f	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614155/SRR10614155.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614155.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614155.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614155/SRR10614155.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.153 N 11.3837 E	605m	25.73	9.6m	Nkolobang	Obala_rep15	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/055/SRR10614155/SRR10614155_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/055/SRR10614155/SRR10614155_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/055/SRR10614155/SRR10614155_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/055/SRR10614155/SRR10614155_2.fastq.gz
SRR10614156	SRP235361	Theobroma cacao leaf metagenome	SRX7293250	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree62	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree62	1297858	leaf metagenome	Fun_T62	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786614	-	SAMN13519366	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	57903	21154326	57903	31681016	Fun_T62_R1.fastq.gz	SRR10614156.sralite	8206979	2020-06-20 10:58:04	6675a10b05eae39e734bb7b2c0711c6a	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614156/SRR10614156.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614156.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614156.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614156/SRR10614156.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.153 N 11.3837 E	605m	25.73	9.7m	Nkolobang	Obala_rep14	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/056/SRR10614156/SRR10614156_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/056/SRR10614156/SRR10614156_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/056/SRR10614156/SRR10614156_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/056/SRR10614156/SRR10614156_2.fastq.gz
SRR10614157	SRP235361	Theobroma cacao leaf metagenome	SRX7293249	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree61	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree61	1297858	leaf metagenome	Fun_T61	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786613	-	SAMN13519365	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	60127	23220357	60127	33727840	Fun_T61_R1.fastq.gz	SRR10614157.sralite	8681791	2020-06-19 19:48:37	a44b2344466ab2545b5fb85bc485632f	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614157/SRR10614157.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614157.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614157.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614157/SRR10614157.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.153 N 11.3837 E	605m	25.73	10.6m	Nkolobang	Obala_rep13	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/057/SRR10614157/SRR10614157_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/057/SRR10614157/SRR10614157_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/057/SRR10614157/SRR10614157_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/057/SRR10614157/SRR10614157_2.fastq.gz
SRR10614158	SRP235361	Theobroma cacao leaf metagenome	SRX7293248	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree60	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree60	1297858	leaf metagenome	Fun_T60	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786612	-	SAMN13519364	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	65023	21023836	65023	30924398	Fun_T60_R1.fastq.gz	SRR10614158.sralite	8030888	2020-06-21 13:29:40	c39f24250fb3fe0ba3484d5fb28ba8f5	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614158/SRR10614158.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614158.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614158.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614158/SRR10614158.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1521 N 11.3829 E	659m	24.07	10.9m	Nkolobang	Obala_rep12	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/058/SRR10614158/SRR10614158_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/058/SRR10614158/SRR10614158_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/058/SRR10614158/SRR10614158_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/058/SRR10614158/SRR10614158_2.fastq.gz
